trip_duration,distance_traveled,num_of_passengers,fare,tip,miscellaneous_fees,total_fare,surge_applied
1185,12.94,1,0,39,10.2,0,0
1056,8.59,1,0,57,55.125,0,0
734,2.86,1,0,15,6.45,0,0
9422,35.24,1,0,0,0,0,0
177,1.26,1,0,0,6,0,0
1158,5.47,1,0,0,34.125,0,1
360,2.56,1,0,0,6,0,0
609,6.13,2,0,0,6.15,0,0
195,0.89,1,0,0,6,0,0
349,1.22,1,0,0,26.625,0,1
394,1.59,1,0,0,6,0,0
514,2.25,1,0,12,6.375,0,0
614,2.27,1,0,10,6.5,0,0
1033,10.9,1,0,53,2.2,0,0
714,2.61,1,0,15,6.45,0,0
145,0.85,1,0,0,9.75,0,0
2137,15.24,1,0,0,2.25,0,0
243,1.27,1,0,0,6,0,0
677,7.45,1,0,0,30.375,0,1
220,1.61,1,0,0,6,0,0
452,2.03,1,0,0,6,0,0
908,10.48,1,0,32,13.45,0,0
1989,10.67,6,0,0,34.125,0,1
808,4.31,1,0,0,6,0,0
638,4.75,1,0,0,9.75,0,0
947,3.54,2,0,8,5.5,0,0
525,2.37,1,0,22,13.55,0,0
651,2.35,1,0,20,33.7,0,1
1688,13.28,3,0,42,6.45,0,0
1136,6.71,2,0,0,30.525,0,1
2322,15.02,1,0,0,26.625,0,1
535,1.42,6,0,0,6,0,0
451,1.85,1,0,12,5.7,0,0
650,2.2,1,0,0,6,0,0
308,1.74,2,0,0,6,0,0
499,2.75,1,0,21,13.425,0,0
686,3.11,1,0,15,6.45,0,0
388,1.24,1,0,0,13.5,0,0
296,1.77,1,0,0,13.5,0,0
408,1.45,1,0,12,13.95,0,0
481,1.53,1,0,0,6,0,0
1028,3.54,1,0,20,5.875,0,0
67,0.55,1,0,7,6.125,0,0
768,2.75,1,0,0,13.5,0,0
816,3.03,6,0,0,9.75,0,0
1024,9.33,3,0,22,27.125,0,1
833,9.3,1,0,38,9.25,0,0
577,1.38,1,0,0,6,0,0
2083,15.13,1,0,54,26.625,0,1
202,0.68,6,0,15,6,0,0
1200,7.29,1,0,15,26.625,0,1
913,2.8,1,0,0,26.625,0,1
433,2.09,1,0,12,5.625,0,0
313,0.77,2,0,0,6,0,0
2377,8.85,1,0,55,62.15,0,0
651,2.29,1,0,14,5.95,0,0
824,5.57,1,0,8,26.125,0,1
791,3.91,1,0,19,13.7,0,0
962,3.09,1,0,23,26.2,0,1
860,6.02,1,0,0,2.25,0,0
1309,13.2,1,0,46,6.2,0,0
975,3.94,1,0,23,26.95,0,1
228,1.05,1,0,38,9.25,0,0
366,1.93,1,0,0,9.75,0,0
272,1.29,1,0,0,9.75,0,0
1300,7.72,3,0,32,13.375,0,0
476,1.77,1,0,15,10.125,0,0
614,4.36,1,0,0,26.625,0,1
1488,11.39,1,0,38,26.125,0,1
989,4.41,1,0,0,26.625,0,1
750,6.15,1,0,28,13.25,0,0
460,2.17,1,0,12,5.7,0,0
1457,10.28,1,0,0,26.625,0,1
1810,7.07,1,0,0,26.625,0,1
362,1.8,1,0,15,9.75,0,0
634,2.32,2,0,15,13.2,0,0
497,2.3,1,0,0,9.75,0,0
2250,13.39,1,0,50,30.7,0,1
191,1.4,1,0,0,9.75,0,0
596,3.07,1,0,9,27.075,0,1
332,1.42,1,0,0,9.75,0,0
620,1.98,1,0,0,6,0,0
691,6.28,1,0,0,6,0,0
321,1.58,1,0,0,6,0,0
671,4.18,2,0,0,6,0,0
965,9.46,2,0,0,9.75,0,0
1746,18.3,1,0,0,6,0,0
569,3.3,1,0,0,30.375,0,1
881,5.17,5,0,22,13.7,0,0
2994,10.61,1,0,69,26.175,0,1
528,3.22,1,0,0,6,0,0
580,2.24,5,0,13,6.2,0,0
559,2.33,1,0,15,13.2,0,0
1212,4.81,1,0,36,5.55,0,0
419,2.43,1,0,1,33.725,0,1
530,2.67,1,0,21,5.925,0,0
285,1.71,1,0,0,13.5,0,0
1567,7.1,1,0,41,26.95,0,1
639,2.17,1,0,13,5.75,0,0
721,3.09,1,0,0,26.625,0,1
1457,8.96,1,0,0,26.625,0,1
720,4.2,1,0,0,6,0,0
537,1.92,1,0,19,5.675,0,0
436,2.77,1,0,12,6.45,0,0
990,5.42,1,0,26,30.7,0,1
879,7.82,1,0,0,6,0,0
1752,5.62,1,0,0,6,0,0
942,3.36,1,0,23,6.1,0,0
1874,6.57,1,0,33,13.2,0,0
258,0.98,1,0,9,5.7,0,0
247,1.26,1,0,0,6,0,0
485,1.72,1,0,8,5.5,0,0
522,5.91,3,0,25,5.9,0,0
1191,7.84,2,0,0,2.25,0,0
552,2.72,1,0,0,9.75,0,0
2560,4.43,1,0,0,13.5,0,0
1080,4.67,1,0,15,26.625,0,1
216,1.4,1,0,0,13.5,0,0
551,3.19,1,0,0,13.5,0,0
601,2.62,1,0,20,33.7,0,1
256,1.3,1,0,0,6,0,0
618,2.7,1,0,0,13.5,0,0
338,1.77,1,0,0,2.25,0,0
541,1.85,1,0,19,5.675,0,0
353,1.9,1,0,15,13.5,0,0
1288,6.5,1,0,28,9.95,0,0
472,1.61,1,0,15,13.5,0,0
301,0.89,1,0,10,13.7,0,0
71,0.45,1,0,0,6,0,0
801,1.79,1,0,15,6.45,0,0
212,0.71,1,0,19,2.6,0,0
1385,5.79,1,0,33,6.375,0,0
1597,9.61,1,0,40,33.95,0,1
159,0.76,1,0,0,6,0,0
693,2.12,1,0,20,33.7,0,1
263,1.03,1,0,0,6,0,0
919,4.28,6,0,0,9.75,0,0
659,2.41,1,0,15,6,0,0
1157,4.91,1,0,15,26.625,0,1
593,2.22,1,0,0,6,0,0
740,3.09,1,0,22,33.95,0,1
244,1.61,1,0,30,9.75,0,0
639,6.13,5,0,0,6,0,0
1218,14.24,1,0,77,59.125,0,0
1023,3.19,1,0,0,26.625,0,1
1163,12.28,1,0,18,51.15,0,0
759,3.65,2,0,0,30.375,0,1
918,4.18,1,0,19,33.725,0,1
1641,6.76,1,0,38,5.5,0,0
996,4.12,2,0,0,13.5,0,0
453,2.7,1,0,19,5.675,0,0
299,2.01,1,0,15,30.45,0,1
618,2.22,1,0,14,5.95,0,0
1272,10.3,1,0,22,27.125,0,1
2066,12.65,5,0,47,30.7,0,1
609,3.32,1,0,14,26.725,0,1
542,2.08,1,0,16,6.5,0,0
1081,4.65,1,0,0,6,0,0
1457,5.62,1,0,27,5.7,0,0
403,2.69,2,0,0,9.75,0,0
771,2.57,1,0,16,6.125,0,0
1201,4.39,1,0,0,6,0,0
555,2.33,1,0,19,13.25,0,0
522,6.36,2,0,0,6,0,0
703,4.2,1,0,0,13.5,0,0
1232,3.7,4,0,22,6.5,0,0
433,1.64,1,0,11,5.95,0,0
2087,5.65,1,0,0,6,0,0
2537,15.35,1,0,0,26.625,0,1
1683,7.9,1,0,36,26.7,0,1
265,0.9,1,0,0,13.5,0,0
731,7.39,1,0,24,9.45,0,0
1427,7.89,1,0,34,30.875,0,1
303,1.56,1,0,9,6.45,0,0
362,1.03,1,0,0,13.5,0,0
23,0.03,6,0,0,6,0,0
353,1.45,1,0,10,6.2,0,0
1845,19.63,1,0,0,9.75,0,0
692,2.09,1,0,19,26.375,0,1
886,2.32,1,0,38,33.625,0,1
1995,5.6,1,0,0,6,0,0
349,2.62,1,0,12,10.2,0,0
522,2.24,5,0,0,13.5,0,0
672,2.04,1,0,14,5.95,0,0
899,3.96,1,0,29,26.8,0,1
1612,5.99,1,0,0,6,0,0
1166,5.41,1,0,28,26.45,0,1
831,5.47,1,0,22,14,0,0
507,2.56,1,0,0,6,0,0
833,3.22,2,0,17,5.875,0,0
1249,4.83,1,0,0,26.625,0,1
155,0.72,1,0,0,6,0,0
772,1.64,1,0,17,13.45,0,0
696,4.75,1,0,24,6,0,0
431,1.19,1,0,0,6,0,0
270,1.43,1,0,4,6.35,0,0
2782,9.67,1,0,0,13.5,0,0
302,2.25,1,0,0,13.5,0,0
186,0.39,1,0,8,5.5,0,0
1860,8.63,1,0,0,26.625,0,1
910,4.78,1,0,20,5.95,0,0
800,7.42,1,0,45,2.7,0,0
609,3.11,1,0,19,26.45,0,1
2026,12.81,1,0,50,26.2,0,1
851,3.64,1,0,18,10.2,0,0
660,2.43,1,0,0,6,0,0
775,2.74,1,0,0,6,0,0
952,9.45,1,0,31,6.2,0,0
1128,11.1,1,0,38,34.45,0,1
933,2.29,1,0,0,6,0,0
186,0.64,1,0,0,13.5,0,0
715,3.59,1,0,14,13.3,0,0
789,3.51,1,0,18,13.95,0,0
1522,5.15,1,0,0,6,0,0
1143,4.18,2,0,0,9.75,0,0
1103,5.1,1,0,0,13.5,0,0
5205,17.82,1,0,0,13.5,0,0
357,2.11,1,0,0,13.5,0,0
651,2.24,1,0,11,34.375,0,1
627,2.41,2,0,8,33.625,0,1
1185,7.31,1,0,15,30.375,0,1
919,3.03,1,0,0,6,0,0
2185,6.47,1,0,0,26.625,0,1
407,2.09,2,0,0,13.5,0,0
1229,11.86,1,0,22,27.125,0,1
429,1.29,1,0,15,6,0,0
366,1.13,1,0,8,13,0,0
373,1.56,2,0,12,13.95,0,0
352,1.48,1,0,13,5.75,0,0
707,3.15,1,0,21,30.45,0,1
722,2.7,1,0,0,6,0,0
1128,4.97,1,0,26,26.95,0,1
715,11.99,1,0,44,9.4,0,0
1106,2.32,1,0,0,26.625,0,1
503,2.17,1,0,0,6,0,0
1407,9.72,1,0,15,34.125,0,1
472,2.06,1,0,22,14,0,0
333,1.46,1,0,15,6.3,0,0
259,1.21,1,0,9,5.7,0,0
652,2.88,1,0,21,34.2,0,1
1989,28.79,1,0,89,55.15,0,0
918,6.36,1,0,0,6,0,0
639,3.94,1,0,17,5.95,0,0
958,5.04,1,0,26,26.2,0,1
408,2.29,1,0,11,5.95,0,0
705,3.44,1,0,15,6,0,0
2079,10.62,1,0,47,26.95,0,1
1169,9.74,1,0,0,6,0,0
797,4.26,1,0,0,26.625,0,1
3,0.4,1,0,30,2.7,0,0
1092,4.75,1,0,28,33.95,0,1
1002,3.17,1,0,0,13.5,0,0
364,1.93,1,0,11,5.95,0,0
558,1.69,1,0,12,6.45,0,0
224,1.29,1,0,10,5.75,0,0
238,1.14,1,0,1,2.525,0,0
575,4.02,1,0,20,26.875,0,1
485,2.08,5,0,12,6.45,0,0
1151,3.77,1,0,0,6,0,0
240,1.34,1,0,13,6.05,0,0
3177,8.87,1,0,38,33.625,0,1
632,3.86,4,0,0,30.375,0,1
359,1.06,1,0,5,5.725,0,0
461,1.77,1,0,15,9.375,0,0
1535,5.79,3,0,15,34.125,0,1
883,4.51,1,0,20,5.875,0,0
459,1.61,1,0,16,9.35,0,0
369,1.56,1,0,0,6,0,0
315,1.45,1,0,9,6,0,0
294,1.71,1,0,10,6.2,0,0
2901,11.14,2,0,53,26.95,0,1
607,8.05,1,0,0,9.75,0,0
794,3.06,2,0,0,6,0,0
1010,6.86,1,0,36,26.325,0,1
324,0.63,6,0,0,6,0,0
819,5.36,1,0,26,33.7,0,1
2144,8.87,1,0,0,6,0,0
2198,11.27,1,0,0,26.625,0,1
437,2.51,1,0,9,9.75,0,0
1189,6.6,1,0,32,29.875,0,1
1054,7.87,1,0,0,55.125,0,0
882,10.2,1,0,30,6.45,0,0
2326,5.47,2,0,41,26.2,0,1
495,2.75,1,0,19,33.95,0,1
634,4.78,1,0,23,29.95,0,1
3358,10.01,1,0,0,6,0,0
2046,14.68,1,0,0,6,0,0
1105,2.69,1,0,30,5.925,0,0
388,0.69,2,0,0,13.5,0,0
1591,8.48,1,0,22,30.875,0,1
800,5.44,1,0,24,26.7,0,1
1253,5.71,1,0,8,5.5,0,0
736,5.01,1,0,0,9.75,0,0
1266,7.03,1,0,0,9.75,0,0
526,2.54,1,0,0,9.75,0,0
555,2.25,1,0,0,13.5,0,0
642,2.74,1,0,0,9.75,0,0
289,1.35,1,0,9,10.2,0,0
840,3.86,1,0,0,34.125,0,1
1032,4.41,1,0,21,5.7,0,0
884,4.83,2,0,38,5.5,0,0
29,0.08,1,0,0,6,0,0
639,2.37,1,0,0,6,0,0
1364,11.46,2,0,42,30.45,0,1
95,0.34,6,0,0,13.5,0,0
3156,16.05,1,0,0,9.75,0,0
742,3.14,1,0,16,6.2,0,0
228,0.66,1,0,0,6,0,0
1428,9.91,1,0,41,33.7,0,1
734,2.14,1,0,16,13.7,0,0
1046,5.23,1,0,0,13.5,0,0
348,1.45,1,0,10,6.125,0,0
14,4.02,1,0,0,6,0,0
635,2.8,1,0,18,6.375,0,0
524,1.17,1,0,0,6,0,0
640,3.07,1,0,0,13.5,0,0
590,2.03,1,0,13,6.2,0,0
91,0.16,1,0,0,6,0,0
1192,8.43,1,0,0,55.125,0,0
432,2.57,1,0,0,9.75,0,0
1492,6.12,5,0,15,6,0,0
632,2.57,1,0,0,9.75,0,0
276,1.51,1,0,0,13.5,0,0
935,5.05,1,0,27,9.6,0,0
322,1.61,1,0,9,6.45,0,0
433,1.29,1,0,0,13.5,0,0
376,2.2,1,0,0,13.5,0,0
857,16.4,1,0,110,2.5,0,0
768,2.86,1,0,15,6.45,0,0
1596,4.55,1,0,0,6,0,0
761,3.41,1,0,17,5.95,0,0
523,1.29,1,0,0,6,0,0
599,5.15,1,0,34,26.375,0,1
780,3.78,1,0,0,6,0,0
853,4.35,1,0,22,6.5,0,0
1031,6.02,1,0,24,9.45,0,0
640,2.12,1,0,32,2.425,0,0
394,1.85,2,0,11,5.95,0,0
203,2.35,1,0,0,6,0,0
1822,3.86,1,0,0,13.5,0,0
532,2.88,1,0,15,9.45,0,0
748,2.24,1,0,15,5.7,0,0
338,1.27,2,0,10,9.95,0,0
1211,7.85,1,0,32,26.2,0,1
457,1.8,1,0,0,6,0,0
770,4.02,1,0,8,13,0,0
307,0.1,1,0,9,26.7,0,1
3012,14.56,1,0,56,5.95,0,0
448,1.51,1,0,0,26.625,0,1
803,3.52,1,0,21,6.15,0,0
345,2.43,1,0,8,33.625,0,1
1016,10.41,1,0,9,9.75,0,0
187,1.11,1,0,22,10.25,0,0
1352,3.15,3,0,0,13.5,0,0
335,1.93,1,0,0,6,0,0
777,3.57,1,0,0,6,0,0
251,1.87,1,0,16,13.925,0,0
724,3.28,1,0,0,6,0,0
980,3.46,1,0,31,13.55,0,0
826,6.6,1,0,0,26.625,0,1
724,4.52,1,0,0,6,0,0
265,0.18,2,0,0,2.25,0,0
677,2.77,1,0,0,2.25,0,0
1534,4.44,1,0,0,34.125,0,1
489,2.25,1,0,0,6,0,0
292,1.14,1,0,0,6,0,0
2359,4.2,1,0,0,13.5,0,0
268,1.13,1,0,0,6,0,0
251,1.08,1,0,0,6,0,0
1877,12.21,1,0,57,26.925,0,1
252,1.22,2,0,14,34.45,0,1
384,0.64,1,0,9,6.375,0,0
249,1.77,1,0,0,9.75,0,0
204,1.03,1,0,0,13.5,0,0
475,1.17,1,0,12,13.95,0,0
2026,11.28,1,0,45,26.7,0,1
2642,11.25,1,0,0,22.875,0,1
1049,4.83,1,0,0,6,0,0
52,0.37,1,0,6,10.2,0,0
385,1.72,1,0,18,13.05,0,0
716,2.7,1,0,0,6,0,0
623,3.28,1,0,0,6,0,0
572,2.17,1,0,26,26.575,0,1
633,2.72,1,0,20,13.75,0,0
1133,17.91,2,0,0,30.375,0,1
760,2.85,1,0,22,33.95,0,1
956,8.74,1,0,30,9.45,0,0
583,2.83,3,0,0,6,0,0
1170,10.94,1,0,40,30.2,0,1
617,2.62,1,0,0,6,0,0
2838,24.82,1,0,0,26.625,0,1
1249,6.76,1,0,15,30.375,0,1
430,1.77,1,0,0,6,0,0
1035,3.33,1,0,0,6,0,0
4300,27.75,1,0,111,125.1,0,1
664,6.61,1,0,24,13.2,0,0
634,2.57,1,0,0,6,0,0
342,1.32,1,0,0,6,0,0
84857,4.88,1,0,6,27,0,1
71,0.56,1,0,0,9.75,0,0
1560,8.9,1,0,0,26.625,0,1
524,2.82,1,0,0,6,0,0
423,1.53,1,0,8,13,0,0
390,0.53,1,0,11,13.45,0,0
262,1.11,1,0,11,5.875,0,0
670,2.46,1,0,0,13.5,0,0
1438,15.27,1,0,0,26.625,0,1
463,4.43,1,0,0,26.625,0,1
868,3.38,3,0,0,6,0,0
245,1.32,1,0,15,13.8,0,0
2866,12.33,1,0,0,13.5,0,0
330,1.29,3,0,0,6,0,0
581,3.78,1,0,15,10.2,0,0
244,0.97,3,0,8,9.25,0,0
666,2.53,1,0,0,6,0,0
1219,5.36,6,0,0,6,0,0
317,1.51,1,0,18,10.125,0,0
966,4.65,1,0,17,26.5,0,1
283,0.97,1,0,0,13.5,0,0
144,0.76,1,0,0,6,0,0
424,0.95,1,0,0,6,0,0
943,4.49,1,0,24,26.7,0,1
274,1.54,1,0,0,6,0,0
519,2.48,1,0,12,6.45,0,0
1748,10.98,1,0,0,26.625,0,1
1403,14.9,1,0,0,26.625,0,1
712,2.32,1,0,28,26.825,0,1
753,2.9,1,0,23,5.875,0,0
2854,20.29,1,0,74,55.15,0,0
821,4.72,1,0,0,9.75,0,0
549,1.74,1,0,0,6,0,0
485,1.82,1,0,8,9.25,0,0
346,0.61,1,0,0,9.75,0,0
156,0.58,1,0,0,13.5,0,0
1176,5.76,1,0,0,26.625,0,1
478,0.64,1,0,0,9.75,0,0
775,10.28,1,0,0,6,0,0
912,5.09,2,0,0,36,0,0
1237,1.21,1,0,0,9.75,0,0
536,3.01,1,0,18,6.375,0,0
2195,6.74,1,0,0,13.5,0,0
1008,3.43,1,0,0,26.625,0,1
825,2.56,1,0,8,6.1,0,0
648,1.92,1,0,0,9.75,0,0
881,2.51,1,0,0,6,0,0
774,7.81,1,0,20,13.75,0,0
689,4.18,1,0,0,26.625,0,1
938,3.41,2,0,18,6.45,0,0
1032,8.16,1,0,0,6,0,0
2178,11.94,1,0,45,13.95,0,0
15170,3.32,1,0,0,6,0,0
1426,7.16,1,0,29,13.45,0,0
430,2.22,2,0,12,5.7,0,0
2,0.55,1,0,0,2.25,0,0
934,3.62,1,0,15,13.5,0,0
180,0.63,1,0,11,2.65,0,0
656,3.98,1,0,0,13.5,0,0
776,5.68,1,0,19,30.125,0,1
2299,16.17,1,0,0,6,0,0
516,2.14,2,0,0,13.5,0,0
163,0.85,1,0,0,9.75,0,0
785,3.99,5,0,23,26.2,0,1
1735,8.16,1,0,33,6.45,0,0
527,2.29,1,0,20,5.8,0,0
607,2.64,2,0,0,6,0,0
1302,9.4,1,0,0,26.625,0,1
537,2.46,1,0,17,26.2,0,1
2100,10.32,2,0,34,34.475,0,1
527,2.09,1,0,0,6,0,0
726,2.3,1,0,21,34.2,0,1
431,6.5,1,0,0,6,0,0
567,4.15,1,0,17,5.95,0,0
1408,6.69,1,0,0,6,0,0
517,2.22,1,0,0,6,0,0
490,1.93,1,0,0,6,0,0
2565,15.72,1,0,0,34.125,0,1
2267,11.75,1,0,0,6,0,0
644,2.95,1,0,19,26.45,0,1
210,1.56,1,0,14,9.925,0,0
968,8.96,1,0,0,26.625,0,1
531,1.77,1,0,12,6.45,0,0
1269,7.1,2,0,38,2.2,0,0
712,3.28,1,0,15,13.5,0,0
83187,1.56,1,0,16,33.95,0,1
309,1.5,2,0,0,9.75,0,0
899,4.33,1,0,27,13.35,0,0
402,1.85,1,0,0,9.75,0,0
580,2.95,1,0,0,9.75,0,0
262,1.35,1,0,0,6,0,0
698,2.61,1,0,15,6.45,0,0
1050,5.58,6,0,0,30.375,0,1
565,3.49,1,0,0,13.5,0,0
1069,5.36,1,0,15,6,0,0
837,4.46,1,0,0,34.125,0,1
1056,8.61,1,0,29,13.45,0,0
887,3.7,1,0,24,34.2,0,1
491,2.14,1,0,0,9.75,0,0
623,5.05,5,0,0,13.5,0,0
497,1.67,1,0,16,5.6,0,0
722,2.91,1,0,23,6.175,0,0
1271,8.34,1,0,33,26.7,0,1
1084,2.9,1,0,0,2.25,0,0
716,2.09,1,0,24,13.8,0,0
722,2.57,6,0,0,6,0,0
1232,7.68,4,0,0,6,0,0
1147,4.18,4,0,22,6.5,0,0
742,6.95,1,0,0,6,0,0
1227,1.96,1,0,0,26.625,0,1
439,4.06,1,0,0,6,0,0
334,1.93,1,0,11,5.875,0,0
410,2.22,1,0,11,6.25,0,0
205,1.69,1,0,8,5.5,0,0
1269,10.17,1,0,0,9.75,0,0
2402,20.12,1,0,0,13.5,0,0
262,1.21,1,0,13,6.05,0,0
856,4.99,1,0,24,26.7,0,1
848,6.18,1,0,0,30.375,0,1
188,1.46,1,0,0,6,0,0
703,1.85,2,0,15,5.7,0,0
642,2.17,1,0,0,13.5,0,0
2037,12.02,1,0,0,6,0,0
872,2.41,1,0,0,6,0,0
515,2.64,1,0,0,9.75,0,0
1128,10.06,1,0,46,26.675,0,1
282,1.35,1,0,9,6.45,0,0
884,3.32,1,0,24,13.5,0,0
1196,17.7,1,0,52,30.875,0,1
924,4.97,1,0,21,9.45,0,0
689,9.3,1,0,0,9.75,0,0
1874,5.17,1,0,35,26.2,0,1
463,2.12,1,0,10,5.975,0,0
1912,7.24,1,0,40,33.95,0,1
791,3.75,1,0,28,13.175,0,0
748,4.04,1,0,0,13.5,0,0
477,3.06,2,0,13,26.6,0,1
1988,6.18,1,0,38,26.95,0,1
1108,5.63,0,0,0,6,0,0
1751,11.1,1,0,45,34.2,0,1
334,2.25,1,0,0,26.625,0,1
281,0.71,1,0,0,6,0,0
381,2.25,2,0,12,5.7,0,0
491,2.35,2,0,18,30.45,0,1
203,0.98,1,0,30,6,0,0
1667,14.53,1,0,8,26.125,0,1
1048,1.75,1,0,18,6.45,0,0
1532,10.86,2,0,30,26.625,0,1
1106,4.67,1,0,36,90.525,0,1
410,1.64,2,0,0,6,0,0
633,2.66,1,0,0,9.75,0,0
542,3.04,1,0,23,26.2,0,1
823,2.51,1,0,0,6,0,0
293,1.45,1,0,18,34.05,0,1
916,10.94,1,0,18,27.075,0,1
778,5.44,1,0,25,30.2,0,1
1875,8.37,1,0,37,13.7,0,0
408,2.35,1,0,8,5.5,0,0
571,4.31,1,0,21,30.45,0,1
716,2.88,1,0,15,6.45,0,0
210,0.74,1,0,0,34.125,0,1
219,1.03,1,0,17,34.075,0,1
835,2.99,1,0,17,5.95,0,0
824,2.96,2,0,15,9.75,0,0
528,2.16,2,0,0,6,0,0
273,1.72,1,0,11,13.45,0,0
895,3.59,5,0,0,6,0,0
313,1.3,1,0,0,6,0,0
721,3.04,1,0,0,9.75,0,0
283,1.34,1,0,0,6,0,0
276,1.13,1,0,0,6,0,0
1192,4.99,1,0,0,6,0,0
235,0.64,0,0,0,13.5,0,0
1140,4.52,1,0,33,30.3,0,1
1017,5.63,1,0,0,26.625,0,1
538,2.48,2,0,17,6.4,0,0
2088,16.29,1,0,379,26.375,0,1
500,3.6,1,0,15,30.375,0,1
1523,8.71,1,0,16,26.225,0,1
257,1.24,1,0,0,6,0,0
781,4.92,3,0,30,9.675,0,0
1616,6.73,1,0,30,5.7,0,0
200,0.8,2,0,0,6,0,0
863,6.21,1,0,37,13.175,0,0
1803,11.96,1,0,0,128.625,0,1
685,2.08,1,0,0,6,0,0
755,2.38,1,0,23,6.175,0,0
498,2.41,1,0,0,6,0,0
1276,4.78,1,0,31,33.95,0,1
1224,4.33,1,0,0,6,0,0
160,0.92,1,0,0,6,0,0
458,2.56,5,0,8,5.5,0,0
354,1.82,1,0,8,5.5,0,0
1185,4.88,1,0,29,34.45,0,1
721,3.36,1,0,8,34,0,1
1082,2.82,1,0,0,13.5,0,0
588,1.66,1,0,38,5.5,0,0
948,2.61,1,0,0,13.5,0,0
1514,14.26,1,0,0,6,0,0
30,0.31,1,0,0,2.25,0,0
493,2.85,1,0,0,30.375,0,1
1710,7.89,3,0,37,26.375,0,1
440,2.06,1,0,0,6,0,0
414,2.25,1,0,12,5.625,0,0
394,2.06,3,0,14,5.65,0,0
907,3.12,1,0,18,5.7,0,0
1036,5.58,1,0,23,9.7,0,0
662,2.75,1,0,24,13.8,0,0
895,5.33,1,0,0,6,0,0
756,3.86,1,0,16,26.975,0,1
1082,2.66,1,0,20,5.95,0,0
2124,20.04,1,0,65,29.95,0,1
997,3.77,1,0,0,13.5,0,0
2575,22.19,1,0,80,6.25,0,0
972,2.95,1,0,13,6.275,0,0
782,3.69,1,0,0,6,0,0
1469,7.32,1,0,22,34.625,0,1
350,1.35,1,0,12,5.85,0,0
295,1.35,1,0,0,6,0,0
225,1.63,4,0,0,6,0,0
183,0.79,1,0,0,6,0,0
206,1.45,1,0,0,13.5,0,0
873,1.67,2,0,0,6,0,0
3038,17.56,1,0,73,55.4,0,0
264,1,1,0,9,5.7,0,0
171,0.56,1,0,0,9.75,0,0
460,1.51,1,0,0,26.625,0,1
458,1.56,1,0,11,26.95,0,1
1847,6.42,1,0,33,5.7,0,0
911,4.15,1,0,0,6,0,0
1803,12.26,1,0,48,34.2,0,1
951,4.12,1,0,12,26.325,0,1
525,3.7,1,0,20,29.95,0,1
327,0.34,4,0,0,13.5,0,0
247,1.61,1,0,0,6,0,0
137,0.56,1,0,8,5.5,0,0
880,15.18,2,0,0,2.25,0,0
2346,5.13,1,0,150,30.375,0,1
370,1.21,1,0,0,6,0,0
795,5.28,1,0,25,30.2,0,1
918,3.11,1,0,22,6.125,0,0
491,3.7,4,0,0,34.125,0,1
241,1.08,1,0,9,9.45,0,0
374,1.8,2,0,8,5.65,0,0
2482,15.24,2,0,0,2.25,0,0
1009,8.05,1,0,32,29.875,0,1
916,7.72,1,0,0,13.5,0,0
454,2.09,1,0,0,13.5,0,0
1155,2.25,1,0,15,6,0,0
1977,15,1,0,0,22.875,0,1
824,3.49,1,0,18,5.7,0,0
712,4.83,2,0,8,29.875,0,1
751,3.07,1,0,16,9.95,0,0
2204,9.24,1,0,112,34.625,0,1
198,1.77,1,0,9,10.125,0,0
5579,27.25,1,0,0,6,0,0
848,6.1,1,0,22,13.7,0,0
986,5.47,1,0,26,30.7,0,1
1681,9.01,1,0,0,6,0,0
1714,9.66,1,0,0,13.5,0,0
1092,6.86,1,0,37,26.3,0,1
1855,5.94,6,0,0,6,0,0
171,0.47,1,0,0,13.5,0,0
600,4.3,1,0,0,6,0,0
625,2.69,1,0,0,26.625,0,1
709,1.64,1,0,38,5.5,0,0
282,2.12,2,0,16,10.175,0,0
381,1.96,1,0,0,6,0,0
500,2.99,1,0,18,26.7,0,1
493,2.74,1,0,0,9.75,0,0
563,2.22,1,0,13,6.2,0,0
974,11.75,3,0,38,5.5,0,0
517,2.99,1,0,8,33.625,0,1
667,3.23,1,0,23,6.175,0,0
485,2.7,1,0,15,13.2,0,0
494,2.64,1,0,30,6,0,0
233,1.8,1,0,16,13.925,0,0
192,1,2,0,0,13.5,0,0
708,4.14,5,0,18,6.45,0,0
1402,8.66,1,0,0,13.5,0,0
359,2.67,1,0,16,26.45,0,1
1673,12.71,1,0,0,55.125,0,0
656,2.88,1,0,15,6,0,0
376,2.17,1,0,12,9.45,0,0
769,3.12,2,0,0,13.5,0,0
1214,11.54,1,0,0,6,0,0
564,3.11,1,0,22,9.8,0,0
1050,4.28,1,0,0,26.625,0,1
151,0.61,1,0,38,5.5,0,0
94,0.77,1,0,8,26.125,0,1
704,3.09,1,0,21,34.2,0,1
330,1.75,6,0,0,6,0,0
549,5.91,1,0,15,6,0,0
398,1.54,1,0,8,5.5,0,0
175,0.8,1,0,0,13.5,0,0
880,2.64,1,0,8,6.475,0,0
380,1.21,1,0,10,6.2,0,0
968,5.63,1,0,26,26.125,0,1
206,0.8,0,0,0,6,0,0
441,2.27,1,0,10,13.4,0,0
308,1.61,1,0,0,6,0,0
1048,3.73,1,0,0,6,0,0
1871,9.19,1,0,38,13.45,0,0
1688,10.32,1,0,0,30.375,0,1
432,3.06,1,0,18,30.375,0,1
2340,12.96,1,0,45,26.625,0,1
